RANDOM_SEED=6

Hamming profile: [462, 49, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
Lee profile: [1444, 141, 9, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
462<=B[0].wtL<=2310
B[0].wtH=462, B[0].wtL=1444
Lee profile after BKZ: [1223, 137, 16, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
443<=B_red[0].wtL<=2215
B_red[0].wtH=443, B_red[0].wtL=1223

Hamming profile: [462, 47, 5, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
Lee profile: [1370, 139, 18, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
462<=B[0].wtL<=2310
B[0].wtH=462, B[0].wtL=1370

--- LeeBKZ with beta=6, bkz with minimum_lee_wt_codeword (may be non-primitive) ---
[LEEbkz:MW_Codeword_LEE:0.14795517921447754 sec.]
[LEEbkz:MW_Codeword_LEE:0.06961297988891602 sec.]
[LEEbkz:MW_Codeword_LEE:0.14299416542053223 sec.]
[LEEbkz:MW_Codeword_LEE:0.06940531730651855 sec.]
[LEEbkz:MW_Codeword_LEE:0.0662229061126709 sec.]
[LEEbkz:MW_Codeword_LEE:0.14508366584777832 sec.]
[LEEbkz:MW_Codeword_LEE:0.0703122615814209 sec.]
[LEEbkz:MW_Codeword_LEE:0.06598448753356934 sec.]
[LEEbkz:MW_Codeword_LEE:0.06544327735900879 sec.]
[LEEbkz:MW_Codeword_LEE:0.14273405075073242 sec.]
[LEEbkz:MW_Codeword_LEE:0.07373046875 sec.]
[LEEbkz:MW_Codeword_LEE:0.06625103950500488 sec.]
[LEEbkz:MW_Codeword_LEE:0.06574225425720215 sec.]
[LEEbkz:MW_Codeword_LEE:0.06569051742553711 sec.]
[LEEbkz:MW_Codeword_LEE:0.1492018699645996 sec.]
[LEEbkz:MW_Codeword_LEE:0.07379412651062012 sec.]
[LEEbkz:MW_Codeword_LEE:0.14950251579284668 sec.]
[LEEbkz:MW_Codeword_LEE:0.06956148147583008 sec.]
[LEEbkz:MW_Codeword_LEE:0.14889121055603027 sec.]
[LEEbkz:MW_Codeword_LEE:0.06897592544555664 sec.]
[LEEbkz:MW_Codeword_LEE:0.06578397750854492 sec.]
[LEEbkz:MW_Codeword_LEE:0.14714646339416504 sec.]
[LEEbkz:MW_Codeword_LEE:0.06925725936889648 sec.]
[LEEbkz:MW_Codeword_LEE:0.06589913368225098 sec.]
[LEEbkz:MW_Codeword_LEE:0.06646847724914551 sec.]
[LEEbkz:MW_Codeword_LEE:0.14783835411071777 sec.]
[LEEbkz:MW_Codeword_LEE:0.0692756175994873 sec.]
[LEEbkz:MW_Codeword_LEE:0.06594276428222656 sec.]
[LEEbkz:MW_Codeword_LEE:0.0657811164855957 sec.]
[LEEbkz:MW_Codeword_LEE:0.14847517013549805 sec.]
[LEEbkz:MW_Codeword_LEE:0.07318878173828125 sec.]
[LEEbkz:MW_Codeword_LEE:0.1473097801208496 sec.]
[LEEbkz:MW_Codeword_LEE:0.0733792781829834 sec.]
[LEEbkz:MW_Codeword_LEE:0.06607532501220703 sec.]
[LEEbkz:MW_Codeword_LEE:0.14777541160583496 sec.]
[LEEbkz:MW_Codeword_LEE:0.07612490653991699 sec.]
[LEEbkz:MW_Codeword_LEE:0.14757728576660156 sec.]
[LEEbkz:MW_Codeword_LEE:0.07563018798828125 sec.]
[LEEbkz:MW_Codeword_LEE:0.06576180458068848 sec.]
[LEEbkz:MW_Codeword_LEE:0.1964724063873291 sec.]
[LEEbkz:MW_Codeword_LEE:0.07314157485961914 sec.]
[LEEbkz:MW_Codeword_LEE:0.1480269432067871 sec.]
[LEEbkz:MW_Codeword_LEE:0.07312655448913574 sec.]
[LEEbkz:MW_Codeword_LEE:0.06578254699707031 sec.]
[LEEbkz:MW_Codeword_LEE:0.14763641357421875 sec.]
[LEEbkz:MW_Codeword_LEE:0.07317376136779785 sec.]
[LEEbkz:MW_Codeword_LEE:0.06589984893798828 sec.]
[LEEbkz:MW_Codeword_LEE:0.06583952903747559 sec.]
[LEEbkz:MW_Codeword_LEE:0.14821767807006836 sec.]
[LEEbkz:MW_Codeword_LEE:0.07356524467468262 sec.]
[LEEbkz:MW_Codeword_LEE:0.14845705032348633 sec.]
[LEEbkz:MW_Codeword_LEE:0.07323575019836426 sec.]
[LEEbkz:MW_Codeword_LEE:0.06607389450073242 sec.]
[LEEbkz:MW_Codeword_LEE:0.1481616497039795 sec.]
[LEEbkz:MW_Codeword_LEE:0.07393503189086914 sec.]
[LEEbkz:MW_Codeword_LEE:0.06574082374572754 sec.]
[LEEbkz:MW_Codeword_LEE:0.06539511680603027 sec.]
[LEEbkz:MW_Codeword_LEE:0.14279675483703613 sec.]
[LEEbkz:MW_Codeword_LEE:0.07335233688354492 sec.]
[LEEbkz:MW_Codeword_LEE:0.06588554382324219 sec.]
[LEEbkz:MW_Codeword_LEE:0.06574606895446777 sec.]
[LEEbkz:MW_Codeword_LEE:0.1436901092529297 sec.]
[LEEbkz:MW_Codeword_LEE:0.07325267791748047 sec.]
[LEEbkz:MW_Codeword_LEE:0.1451408863067627 sec.]
[LEEbkz:MW_Codeword_LEE:0.07313036918640137 sec.]
[LEEbkz:MW_Codeword_LEE:0.06610465049743652 sec.]
[LEEbkz:MW_Codeword_LEE:0.14859867095947266 sec.]
[LEEbkz:MW_Codeword_LEE:0.0731351375579834 sec.]
[LEEbkz:MW_Codeword_LEE:0.15032124519348145 sec.]
[LEEbkz:MW_Codeword_LEE:0.07288074493408203 sec.]
[LEEbkz:MW_Codeword_LEE:0.06573820114135742 sec.]
[LEEbkz:MW_Codeword_LEE:0.14313769340515137 sec.]
[LEEbkz:MW_Codeword_LEE:0.07293319702148438 sec.]
[LEEbkz:MW_Codeword_LEE:0.06577777862548828 sec.]
[LEEbkz:MW_Codeword_LEE:0.06574678421020508 sec.]
[LEEbkz:MW_Codeword_LEE:0.14791178703308105 sec.]
[LEEbkz:MW_Codeword_LEE:0.07312893867492676 sec.]
[LEEbkz:MW_Codeword_LEE:0.06586766242980957 sec.]
[LEEbkz:MW_Codeword_LEE:0.0661165714263916 sec.]
[LEEbkz:MW_Codeword_LEE:0.06654500961303711 sec.]
[LEEbkz:MW_Codeword_LEE:0.14342522621154785 sec.]
[LEEbkz:MW_Codeword_LEE:0.07305765151977539 sec.]
[LEEbkz:MW_Codeword_LEE:0.06599688529968262 sec.]
[LEEbkz:MW_Codeword_LEE:0.0657966136932373 sec.]
[LEEbkz:MW_Codeword_LEE:0.06671714782714844 sec.]
[LEEbkz:MW_Codeword_LEE:0.14888644218444824 sec.]
[LEEbkz:MW_Codeword_LEE:0.07303619384765625 sec.]
[LEEbkz:MW_Codeword_LEE:0.14748287200927734 sec.]
[LEEbkz:MW_Codeword_LEE:0.0728757381439209 sec.]
[LEEbkz:MW_Codeword_LEE:0.0661008358001709 sec.]
[LEEbkz:MW_Codeword_LEE:0.15083718299865723 sec.]
[LEEbkz:MW_Codeword_LEE:0.07325959205627441 sec.]
[LEEbkz:MW_Codeword_LEE:0.06601929664611816 sec.]
[LEEbkz:MW_Codeword_LEE:0.06562376022338867 sec.]
[LEEbkz:MW_Codeword_LEE:0.14765381813049316 sec.]
[LEEbkz:MW_Codeword_LEE:0.07279777526855469 sec.]
[LEEbkz:MW_Codeword_LEE:0.06596970558166504 sec.]
[LEEbkz:MW_Codeword_LEE:0.06595063209533691 sec.]
[LEEbkz:MW_Codeword_LEE:0.14768552780151367 sec.]
[LEEbkz:MW_Codeword_LEE:0.07283186912536621 sec.]
[LEEbkz:MW_Codeword_LEE:0.0657651424407959 sec.]
[LEEbkz:MW_Codeword_LEE:0.06592845916748047 sec.]
[LEEbkz:MW_Codeword_LEE:0.06543588638305664 sec.]
[LEEbkz:MW_Codeword_LEE:0.19746088981628418 sec.]
[LEEbkz:MW_Codeword_LEE:0.07304501533508301 sec.]
[LEEbkz:MW_Codeword_LEE:0.06584382057189941 sec.]
[LEEbkz:MW_Codeword_LEE:0.0659787654876709 sec.]
[LEEbkz:MW_Codeword_LEE:0.06583929061889648 sec.]
[LEEbkz:MW_Codeword_LEE:0.07318782806396484 sec.]
[LEEbkz:MW_Codeword_LEE:0.0658409595489502 sec.]
[LEEbkz:MW_Codeword_LEE:0.06696605682373047 sec.]
[LEEbkz:MW_Codeword_LEE:0.0657038688659668 sec.]
[LEEbkz:MW_Codeword_LEE:0.06609296798706055 sec.]
[LEEbkz:MW_Codeword_LEE:0.06601834297180176 sec.]
[LEEbkz:MW_Codeword_LEE:0.0658118724822998 sec.]
[LEEbkz:MW_Codeword_LEE:0.06609320640563965 sec.]
Hamming profile after BKZ: [454, 52, 8, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
